datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;118.00
1.00;1.00;4.00;21.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;118.00
2.00;1.00;4.11;21.04;1.00;3418.74;160.00;0.00;0.00;0.00;3418.74;0.00;100.00
3.00;1.00;4.14;20.94;0.00;4596.80;0.00;0.00;0.00;0.00;4596.80;0.00;94.00
4.00;1.00;4.08;20.95;1.00;5142.54;160.00;0.00;0.00;0.00;5142.54;0.00;129.00
5.00;1.00;4.04;21.03;1.00;2057.02;0.00;0.00;0.00;0.00;2057.02;0.00;147.00
6.00;1.00;4.01;20.78;1.00;4156.53;160.00;0.00;0.00;0.00;4156.53;0.00;148.00
7.00;1.00;4.06;20.76;1.00;4864.60;206.00;330.88;9048.76;0.14;13913.35;0.00;131.00
8.00;1.00;3.80;20.85;0.00;4911.77;0.00;576.29;0.00;0.00;4911.77;0.00;202.00
9.00;0.00;4.23;20.94;1.00;1964.71;248.00;875.80;0.00;0.00;1964.71;0.00;269.00
10.00;1.00;4.66;20.80;0.00;3400.78;0.00;986.12;0.00;0.00;3400.78;0.00;376.00
11.00;0.00;5.24;20.81;0.00;1360.31;0.00;895.57;0.00;0.00;1360.31;0.00;392.00
12.00;0.00;4.18;20.61;1.00;544.12;210.00;786.82;0.00;0.00;544.12;0.00;422.00
13.00;1.00;3.89;20.32;1.00;2863.70;214.00;567.05;0.00;0.00;2863.70;0.00;314.00
14.00;1.00;4.04;20.25;1.00;3922.06;200.00;285.23;0.00;0.00;3922.06;0.00;243.00
15.00;0.00;4.07;20.25;0.00;1568.82;0.00;1.00;0.00;0.00;1568.82;0.00;829.00
16.00;1.00;4.02;19.97;1.00;3831.14;244.00;0.00;0.00;0.00;3831.14;0.00;357.00
17.00;0.00;3.84;19.95;0.00;1532.45;0.00;0.00;0.00;0.00;1532.45;0.00;258.00
18.00;1.00;3.74;19.67;0.00;3805.45;0.00;0.00;0.00;0.00;3805.45;0.00;359.00
19.00;1.00;3.44;19.62;1.00;4686.68;236.00;0.00;0.00;0.00;4686.68;0.00;397.00
20.00;1.00;3.23;19.68;0.00;4938.53;0.00;0.00;0.00;0.00;4938.53;0.00;395.00
21.00;1.00;3.10;19.73;1.00;5223.15;208.00;0.00;0.00;0.00;5223.15;0.00;349.00
