datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;264.00
1.00;1.00;4.00;18.70;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;425.00
2.00;1.00;4.11;18.41;2.00;6186.43;320.00;0.00;0.00;0.00;6186.43;0.00;64.00
3.00;1.00;4.14;18.37;1.00;8343.84;160.00;0.00;0.00;0.00;8343.84;0.00;125.00
4.00;1.00;4.08;18.41;1.00;9280.00;160.00;0.00;0.00;0.00;9280.00;0.00;156.00
5.00;1.00;4.04;18.49;1.00;9685.97;160.00;0.00;0.00;0.00;9685.97;0.00;70.00
6.00;1.00;4.01;18.57;2.00;9884.02;320.00;0.00;0.00;0.00;9884.02;0.00;446.00
7.00;1.00;4.06;18.67;2.00;9904.02;492.00;1412.14;0.00;0.00;9904.02;0.00;160.00
8.00;1.00;3.80;18.83;2.00;8979.02;468.00;3093.72;0.00;0.00;8979.02;0.00;185.00
9.00;1.00;4.23;19.01;2.00;7743.03;480.00;5223.89;0.00;0.00;7743.03;0.00;268.00
10.00;0.00;4.66;19.23;1.00;3097.21;0.00;0.00;0.00;0.00;3097.21;0.00;99.00
11.00;1.00;5.24;19.06;1.00;1238.88;0.00;0.00;0.00;0.00;1238.88;0.00;391.00
12.00;1.00;4.18;18.83;2.00;495.55;0.00;0.00;15538.21;0.25;16033.76;0.00;350.00
13.00;1.00;3.89;18.56;1.00;6366.95;206.00;4130.19;0.00;0.00;6366.95;0.00;589.00
14.00;1.00;4.04;18.67;2.00;6121.01;452.00;1932.45;0.00;0.00;6121.01;0.00;717.00
15.00;0.00;4.07;18.70;1.00;2448.41;204.00;6.30;0.00;0.00;2448.41;0.00;1200.00
16.00;1.00;4.02;18.52;2.00;7018.36;460.00;0.00;0.00;0.00;7018.36;0.00;1297.00
17.00;1.00;3.84;18.51;2.00;8651.67;412.00;0.00;0.00;0.00;8651.67;0.00;400.00
18.00;1.00;3.74;18.56;1.00;9389.26;206.00;0.00;0.00;0.00;9389.26;0.00;327.00
19.00;1.00;3.44;18.64;2.00;9858.17;448.00;0.00;0.00;0.00;9858.17;0.00;648.00
20.00;1.00;3.23;18.73;1.00;10017.18;220.00;0.00;0.00;0.00;10017.18;0.00;953.00
21.00;1.00;3.10;18.81;1.00;10309.92;224.00;0.00;0.00;0.00;10309.92;0.00;767.00
22.00;1.00;2.65;18.90;1.00;10489.56;202.00;0.00;0.00;0.00;10489.56;0.00;576.00
23.00;1.00;2.13;18.98;1.00;10744.05;224.00;0.00;0.00;0.00;10744.05;0.00;387.00
24.00;1.00;1.95;19.06;2.00;9774.75;320.00;0.00;15441.34;0.25;25216.09;0.00;443.00
25.00;1.00;1.76;19.11;1.00;3909.90;0.00;0.00;0.00;0.00;3909.90;0.00;335.00
26.00;1.00;1.61;18.91;1.00;1563.96;0.00;0.00;0.00;0.00;1563.96;0.00;805.00
27.00;1.00;1.46;18.63;0.00;7478.50;0.00;0.00;0.00;0.00;7478.50;0.00;132.00
28.00;1.00;1.43;18.57;1.00;9949.51;160.00;0.00;0.00;0.00;9949.51;0.00;1740.00
29.00;1.00;1.39;18.61;1.00;10834.07;160.00;0.00;0.00;0.00;10834.07;0.00;2415.00
30.00;1.00;1.30;18.69;1.00;11215.74;160.00;0.00;0.00;0.00;11215.74;0.00;177.00
31.00;1.00;1.13;18.78;2.00;11417.97;468.00;1552.97;0.00;0.00;11417.97;0.00;187.00
32.00;1.00;1.09;18.94;0.00;10463.60;0.00;3163.31;0.00;0.00;10463.60;0.00;71.00
33.00;1.00;1.20;19.10;2.00;8891.05;412.00;4702.50;0.00;0.00;8891.05;0.00;141.00
34.00;1.00;1.21;19.28;2.00;3556.42;0.00;0.00;0.00;0.00;3556.42;0.00;92.00
35.00;1.00;1.25;19.05;1.00;1422.57;0.00;0.00;0.00;0.00;1422.57;0.00;102.00
36.00;1.00;1.31;18.75;2.00;569.03;0.00;0.00;0.00;0.00;569.03;0.00;121.00
37.00;1.00;1.28;18.43;2.00;7272.48;428.00;2789.25;0.00;0.00;7272.48;0.00;109.00
38.00;1.00;1.16;18.49;2.00;7932.78;484.00;1683.18;0.00;0.00;7932.78;0.00;109.00
39.00;1.00;0.92;18.53;1.00;8882.92;208.00;7.51;0.00;0.00;8882.92;0.00;107.00
40.00;1.00;0.82;18.52;1.00;10520.71;224.00;0.00;0.00;0.00;10520.71;0.00;1495.00
41.00;1.00;0.74;18.58;2.00;11201.00;428.00;0.00;0.00;0.00;11201.00;0.00;311.00
42.00;1.00;0.81;18.67;1.00;11393.20;216.00;0.00;0.00;0.00;11393.20;0.00;181.00
43.00;1.00;0.75;18.75;2.00;11601.95;500.00;0.00;0.00;0.00;11601.95;0.00;228.00
44.00;1.00;0.94;18.86;1.00;11561.67;248.00;0.00;0.00;0.00;11561.67;0.00;1036.00
45.00;1.00;0.91;18.95;2.00;11671.34;444.00;0.00;0.00;0.00;11671.34;0.00;758.00
46.00;1.00;1.04;19.05;2.00;10848.95;428.00;0.00;0.00;0.00;10848.95;0.00;874.00
47.00;1.00;1.19;19.12;1.00;4339.58;0.00;0.00;0.00;0.00;4339.58;0.00;682.00
48.00;1.00;0.98;18.93;1.00;1735.83;0.00;0.00;0.00;0.00;1735.83;0.00;184.00
49.00;1.00;0.98;18.64;1.00;7397.99;160.00;0.00;0.00;0.00;7397.99;0.00;258.00
50.00;1.00;0.93;18.58;2.00;9977.48;320.00;0.00;0.00;0.00;9977.48;0.00;151.00
51.00;1.00;0.94;18.62;1.00;10908.37;160.00;0.00;0.00;0.00;10908.37;0.00;156.00
52.00;1.00;0.94;18.69;1.00;11387.76;160.00;0.00;0.00;0.00;11387.76;0.00;86.00
53.00;1.00;0.99;18.77;2.00;11601.40;320.00;0.00;0.00;0.00;11601.40;0.00;199.00
54.00;1.00;0.92;18.87;2.00;11602.51;320.00;0.00;0.00;0.00;11602.51;0.00;234.00
55.00;1.00;1.34;18.97;2.00;11654.67;468.00;635.61;0.00;0.00;11654.67;0.00;54.00
56.00;1.00;1.69;19.11;2.00;9976.80;496.00;1477.99;0.00;0.00;9976.80;0.00;119.00
57.00;1.00;2.48;19.21;2.00;3990.72;0.00;0.00;0.00;0.00;3990.72;0.00;120.00
58.00;1.00;3.39;19.03;1.00;1596.29;0.00;0.00;0.00;0.00;1596.29;0.00;132.00
59.00;1.00;3.82;18.78;1.00;638.51;0.00;0.00;0.00;0.00;638.51;0.00;44.00
60.00;1.00;3.68;18.51;2.00;6523.16;436.00;3102.05;0.00;0.00;6523.16;0.00;191.00
61.00;1.00;2.75;18.60;2.00;6713.78;468.00;2884.36;0.00;0.00;6713.78;0.00;62.00
62.00;1.00;3.29;18.67;2.00;7219.31;500.00;1982.54;0.00;0.00;7219.31;0.00;121.00
63.00;1.00;3.03;18.73;1.00;7797.38;214.00;7.33;0.00;0.00;7797.38;0.00;80.00
64.00;1.00;2.32;18.72;2.00;9487.23;404.00;0.00;0.00;0.00;9487.23;0.00;119.00
65.00;1.00;1.37;18.77;1.00;10273.05;234.00;0.00;0.00;0.00;10273.05;0.00;85.00
66.00;1.00;0.87;18.83;1.00;11002.67;234.00;0.00;0.00;0.00;11002.67;0.00;246.00
