datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00
1.00;1.00;4.00;20.72;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00
2.00;1.00;4.11;20.44;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;362.00
3.00;1.00;4.14;20.17;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;114.00
4.00;1.00;4.08;19.90;1.00;2732.83;160.00;0.00;0.00;0.00;2732.83;0.00;76.00
5.00;1.00;4.04;19.87;1.00;1093.13;0.00;0.00;0.00;0.00;1093.13;0.00;48.00
6.00;1.00;4.01;19.70;1.00;3145.82;160.00;0.00;0.00;0.00;3145.82;0.00;0.00
7.00;1.00;4.06;19.71;1.00;3852.99;210.00;763.11;0.00;0.00;3852.99;0.00;121.00
8.00;1.00;3.80;19.83;1.00;3643.35;218.00;1329.25;0.00;0.00;3643.35;0.00;4.00
9.00;1.00;4.23;19.98;1.00;3262.01;242.00;2020.20;0.00;0.00;3262.01;0.00;29.00
10.00;1.00;4.66;20.17;1.00;2646.16;222.00;2274.79;0.00;0.00;2646.16;0.00;103.00
11.00;1.00;5.24;20.32;1.00;2228.99;220.00;2066.00;0.00;0.00;2228.99;0.00;117.00
12.00;1.00;4.18;20.44;1.00;2135.27;226.00;1815.19;0.00;0.00;2135.27;0.00;206.00
13.00;1.00;3.89;20.50;0.00;2389.97;0.00;1308.02;0.00;0.00;2389.97;0.00;796.00
14.00;1.00;4.04;20.52;1.00;2976.47;204.00;657.96;0.00;0.00;2976.47;0.00;93.00
15.00;1.00;4.07;20.56;1.00;3462.52;250.00;2.31;0.00;0.00;3462.52;0.00;121.00
16.00;1.00;4.02;20.58;1.00;4023.29;204.00;0.00;0.00;0.00;4023.29;0.00;4.00
17.00;1.00;3.84;20.65;1.00;4285.45;206.00;0.00;0.00;0.00;4285.45;0.00;29.00
18.00;1.00;3.74;20.73;0.00;4419.51;0.00;0.00;0.00;0.00;4419.51;0.00;96.00
19.00;1.00;3.44;20.80;1.00;4620.16;222.00;0.00;0.00;0.00;4620.16;0.00;171.00
20.00;1.00;3.23;20.90;1.00;4613.66;204.00;0.00;0.00;0.00;4613.66;0.00;492.00
21.00;1.00;3.10;21.00;1.00;4630.03;230.00;0.00;0.00;0.00;4630.03;0.00;523.00
22.00;1.00;2.65;21.09;0.00;3946.23;0.00;0.00;0.00;0.00;3946.23;0.00;452.00
23.00;1.00;2.13;21.10;1.00;1578.49;0.00;0.00;0.00;0.00;1578.49;0.00;158.00
24.00;1.00;1.95;20.92;1.00;631.40;0.00;0.00;0.00;0.00;631.40;0.00;141.00
25.00;1.00;1.76;20.65;0.00;3235.48;0.00;0.00;0.00;0.00;3235.48;0.00;196.00
26.00;1.00;1.61;20.60;1.00;1294.19;0.00;0.00;0.00;0.00;1294.19;0.00;134.00
27.00;1.00;1.46;20.39;1.00;517.68;0.00;0.00;0.00;0.00;517.68;0.00;44.00
28.00;1.00;1.43;20.12;1.00;207.07;0.00;0.00;0.00;0.00;207.07;0.00;104.00
29.00;1.00;1.39;19.82;1.00;82.83;0.00;0.00;0.00;0.00;82.83;0.00;87.00
30.00;1.00;1.30;19.52;0.00;3064.43;0.00;0.00;0.00;0.00;3064.43;0.00;68.00
31.00;1.00;1.13;19.47;1.00;4230.28;248.00;875.85;0.00;0.00;4230.28;0.00;74.00
32.00;1.00;1.09;19.59;0.00;4036.72;0.00;1387.51;0.00;0.00;4036.72;0.00;4712.00
33.00;1.00;1.20;19.72;1.00;3821.73;230.00;1844.79;0.00;0.00;3821.73;0.00;39.00
34.00;1.00;1.21;19.89;0.00;3325.18;0.00;1831.63;0.00;0.00;3325.18;0.00;35.00
35.00;1.00;1.25;19.99;1.00;3292.67;214.00;1580.93;0.00;0.00;3292.67;0.00;69.00
36.00;1.00;1.31;20.09;1.00;3309.03;236.00;1221.08;0.00;0.00;3309.03;0.00;913.00
37.00;1.00;1.28;20.16;0.00;3522.86;0.00;878.22;0.00;0.00;3522.86;0.00;354.00
38.00;1.00;1.16;20.20;1.00;3968.93;232.00;566.34;0.00;0.00;3968.93;0.00;168.00
39.00;1.00;0.92;20.27;0.00;4215.19;0.00;2.76;10059.37;0.16;14274.56;0.00;145.00
40.00;1.00;0.82;20.29;1.00;4828.69;208.00;0.00;0.00;0.00;4828.69;0.00;129.00
41.00;1.00;0.74;20.37;1.00;4965.60;208.00;0.00;0.00;0.00;4965.60;0.00;82.00
42.00;1.00;0.81;20.46;0.00;5040.22;0.00;0.00;0.00;0.00;5040.22;0.00;65.00
43.00;1.00;0.75;20.54;1.00;5196.98;236.00;0.00;0.00;0.00;5196.98;0.00;1090.00
44.00;1.00;0.94;20.65;0.00;5135.55;0.00;0.00;0.00;0.00;5135.55;0.00;965.00
45.00;1.00;0.91;20.73;1.00;5243.24;234.00;0.00;0.00;0.00;5243.24;0.00;616.00
46.00;1.00;1.04;20.84;1.00;5160.40;240.00;0.00;0.00;0.00;5160.40;0.00;168.00
