datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;480.00
1.00;1.00;4.00;17.68;1.00;1850.89;160.00;0.00;0.00;0.00;1850.89;0.00;342.00
2.00;1.00;4.11;17.64;2.00;2454.50;320.00;0.00;0.00;0.00;2454.50;0.00;170.00
3.00;1.00;4.14;17.71;1.00;2585.38;160.00;0.00;10994.10;0.18;13579.49;0.00;134.00
4.00;1.00;4.08;17.77;1.00;2737.16;160.00;0.00;0.00;0.00;2737.16;0.00;136.00
5.00;1.00;4.04;17.86;1.00;2810.42;160.00;0.00;0.00;0.00;2810.42;0.00;112.00
6.00;1.00;4.01;17.95;2.00;2852.05;320.00;0.00;0.00;0.00;2852.05;0.00;100.00
7.00;1.00;4.06;18.06;2.00;2572.81;464.00;327.15;0.00;0.00;2572.81;0.00;1260.00
8.00;0.50;3.80;18.20;1.00;1029.12;0.00;0.00;0.00;0.00;1029.12;0.00;131.00
9.00;0.50;4.23;18.01;1.00;411.65;0.00;0.00;0.00;0.00;411.65;0.00;67.00
10.00;1.00;4.66;17.76;1.00;164.66;0.00;0.00;0.00;0.00;164.66;0.00;207.00
11.00;0.50;5.24;17.48;1.00;1258.48;228.00;1443.83;0.00;0.00;1258.48;0.00;319.00
12.00;0.50;4.18;17.60;2.00;1165.46;492.00;1368.97;0.00;0.00;1165.46;0.00;491.00
13.00;0.50;3.89;17.71;1.00;1133.37;208.00;955.42;0.00;0.00;1133.37;0.00;1469.00
14.00;1.00;4.04;17.70;2.00;1579.45;472.00;446.96;0.00;0.00;1579.45;0.00;421.00
15.00;0.50;4.07;17.73;1.00;1688.70;234.00;1.46;0.00;0.00;1688.70;0.00;244.00
16.00;1.00;4.02;17.68;2.00;2342.77;464.00;0.00;0.00;0.00;2342.77;0.00;162.00
17.00;1.00;3.84;17.76;1.00;2466.98;250.00;0.00;0.00;0.00;2466.98;0.00;607.00
18.00;1.00;3.74;17.81;1.00;2670.35;232.00;0.00;0.00;0.00;2670.35;0.00;138.00
19.00;1.00;3.44;17.88;2.00;2778.62;448.00;0.00;0.00;0.00;2778.62;0.00;707.00
20.00;1.00;3.23;18.00;0.00;2730.17;0.00;0.00;0.00;0.00;2730.17;0.00;775.00
21.00;1.00;3.10;18.03;1.00;2592.62;234.00;0.00;0.00;0.00;2592.62;0.00;550.00
22.00;1.00;2.65;18.08;1.00;1037.05;0.00;0.00;0.00;0.00;1037.05;0.00;386.00
23.00;1.00;2.13;17.87;2.00;2400.11;456.00;0.00;0.00;0.00;2400.11;0.00;434.00
24.00;1.00;1.95;17.90;2.00;2702.91;320.00;0.00;0.00;0.00;2702.91;0.00;103.00
25.00;1.00;1.76;17.94;1.00;2926.93;160.00;0.00;0.00;0.00;2926.93;0.00;106.00
26.00;1.00;1.61;18.00;1.00;2940.10;160.00;0.00;0.00;0.00;2940.10;0.00;135.00
27.00;1.00;1.46;18.05;1.00;2737.27;160.00;0.00;0.00;0.00;2737.27;0.00;123.00
28.00;1.00;1.43;18.06;1.00;1094.91;0.00;0.00;0.00;0.00;1094.91;0.00;72.00
29.00;1.00;1.39;17.83;2.00;437.96;0.00;0.00;0.00;0.00;437.96;0.00;168.00
30.00;1.00;1.30;17.52;2.00;2263.10;320.00;0.00;0.00;0.00;2263.10;0.00;146.00
31.00;1.00;1.13;17.50;2.00;2777.61;400.00;359.82;0.00;0.00;2777.61;0.00;163.00
32.00;1.00;1.09;17.61;1.00;2735.05;222.00;732.35;0.00;0.00;2735.05;0.00;183.00
33.00;1.00;1.20;17.73;1.00;2616.39;244.00;1088.41;0.00;0.00;2616.39;0.00;226.00
34.00;1.00;1.21;17.90;1.00;2343.40;226.00;1172.26;0.00;0.00;2343.40;0.00;284.00
35.00;1.00;1.25;18.03;1.00;2210.67;212.00;1087.62;0.00;0.00;2210.67;0.00;140.00
36.00;1.00;1.31;18.12;2.00;884.27;0.00;0.00;0.00;0.00;884.27;0.00;269.00
37.00;1.00;1.28;17.86;1.00;353.71;0.00;0.00;0.00;0.00;353.71;0.00;366.00
38.00;1.00;1.16;17.53;2.00;2242.94;444.00;389.32;0.00;0.00;2242.94;0.00;264.00
