datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;18.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;189.00
1.00;1.00;4.00;17.58;2.00;7482.99;320.00;0.00;0.00;0.00;7482.99;0.00;267.00
2.00;1.00;4.11;17.50;2.00;10069.22;320.00;0.00;0.00;0.00;10069.22;0.00;346.00
3.00;1.00;4.14;17.54;1.00;11023.81;160.00;0.00;0.00;0.00;11023.81;0.00;119.00
4.00;1.00;4.08;17.60;2.00;11500.73;320.00;0.00;0.00;0.00;11500.73;0.00;118.00
5.00;1.00;4.04;17.69;1.00;11649.87;160.00;0.00;0.00;0.00;11649.87;0.00;124.00
6.00;1.00;4.01;17.78;1.00;11860.90;160.00;0.00;0.00;0.00;11860.90;0.00;159.00
7.00;1.00;4.06;17.87;2.00;11994.75;444.00;1207.32;0.00;0.00;11994.75;0.00;244.00
8.00;1.00;3.80;18.03;1.00;11173.98;200.00;2102.93;0.00;0.00;11173.98;0.00;397.00
9.00;0.50;4.23;18.16;2.00;4469.59;0.00;0.00;0.00;0.00;4469.59;0.00;601.00
10.00;0.50;4.66;17.94;2.00;1787.84;0.00;0.00;0.00;0.00;1787.84;0.00;507.00
11.00;0.50;5.24;17.62;2.00;4024.26;496.00;3268.34;0.00;0.00;4024.26;0.00;487.00
12.00;0.50;4.18;17.57;2.00;5905.49;492.00;2871.53;0.00;0.00;5905.49;0.00;653.00
13.00;0.50;3.89;17.56;1.00;7312.00;240.00;2069.32;0.00;0.00;7312.00;0.00;690.00
14.00;0.00;4.04;17.55;2.00;2924.80;460.00;1040.89;0.00;0.00;2924.80;0.00;706.00
15.00;0.50;4.07;17.34;1.00;6839.37;226.00;3.66;0.00;0.00;6839.37;0.00;757.00
16.00;0.50;4.02;17.24;2.00;9729.74;456.00;0.00;0.00;0.00;9729.74;0.00;832.00
17.00;1.00;3.84;17.27;2.00;10727.09;472.00;0.00;0.00;0.00;10727.09;0.00;1040.00
18.00;1.00;3.74;17.33;1.00;11207.06;240.00;0.00;0.00;0.00;11207.06;0.00;1475.00
19.00;1.00;3.44;17.41;2.00;11612.80;480.00;0.00;0.00;0.00;11612.80;0.00;1086.00
20.00;1.00;3.23;17.49;1.00;11791.36;250.00;0.00;0.00;0.00;11791.36;0.00;1003.00
21.00;1.00;3.10;17.57;2.00;12126.09;440.00;0.00;0.00;0.00;12126.09;0.00;1015.00
22.00;1.00;2.65;17.66;1.00;12232.84;240.00;0.00;0.00;0.00;12232.84;0.00;779.00
23.00;1.00;2.13;17.74;1.00;12629.01;236.00;0.00;0.00;0.00;12629.01;0.00;493.00
24.00;1.00;1.95;17.81;2.00;13044.84;320.00;0.00;0.00;0.00;13044.84;0.00;108.00
25.00;1.00;1.76;17.89;1.00;13269.12;160.00;0.00;0.00;0.00;13269.12;0.00;166.00
26.00;1.00;1.61;17.97;2.00;13574.30;320.00;0.00;0.00;0.00;13574.30;0.00;94.00
27.00;1.00;1.46;18.06;1.00;13695.78;160.00;0.00;0.00;0.00;13695.78;0.00;97.00
28.00;1.00;1.43;18.14;1.00;5478.31;0.00;0.00;0.00;0.00;5478.31;0.00;122.00
29.00;1.00;1.39;17.88;2.00;10801.84;320.00;0.00;0.00;0.00;10801.84;0.00;160.00
30.00;1.00;1.30;17.85;1.00;12643.31;160.00;0.00;0.00;0.00;12643.31;0.00;216.00
31.00;1.00;1.13;17.89;2.00;13499.38;484.00;1385.68;37751.18;0.60;51250.56;0.00;142.00
32.00;1.00;1.09;18.03;1.00;12907.31;210.00;2195.10;0.00;0.00;12907.31;0.00;208.00
33.00;1.00;1.20;18.16;2.00;5162.93;0.00;0.00;0.00;0.00;5162.93;0.00;317.00
34.00;1.00;1.21;17.87;1.00;2065.17;0.00;0.00;0.00;0.00;2065.17;0.00;235.00
35.00;1.00;1.25;17.47;2.00;9416.26;460.00;2500.98;0.00;0.00;9416.26;0.00;369.00
36.00;1.00;1.31;17.50;2.00;10385.40;444.00;1931.68;0.00;0.00;10385.40;0.00;320.00
37.00;1.00;1.28;17.55;1.00;11112.24;204.00;1389.36;0.00;0.00;11112.24;0.00;380.00
38.00;1.00;1.16;17.59;2.00;11908.81;428.00;895.96;0.00;0.00;11908.81;0.00;204.00
39.00;1.00;0.92;17.65;0.00;12459.96;0.00;4.36;0.00;0.00;12459.96;0.00;280.00
