datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;19.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;246.00
1.00;1.00;4.00;18.72;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;136.00
2.00;1.00;4.11;18.44;2.00;4237.12;320.00;0.00;0.00;0.00;4237.12;0.00;136.00
3.00;1.00;4.14;18.41;2.00;5658.98;320.00;0.00;0.00;0.00;5658.98;0.00;530.00
4.00;1.00;4.08;18.47;3.00;6214.57;480.00;0.00;0.00;0.00;6214.57;0.00;825.00
5.00;1.00;4.04;18.55;3.00;6364.17;480.00;0.00;0.00;0.00;6364.17;0.00;198.00
6.00;1.00;4.01;18.64;3.00;6450.68;480.00;0.00;0.00;0.00;6450.68;0.00;156.00
7.00;0.75;4.06;18.74;3.00;6511.11;732.00;1499.50;0.00;0.00;6511.11;0.00;159.00
8.00;1.00;3.80;18.93;2.00;5495.30;432.00;2518.23;0.00;0.00;5495.30;0.00;351.00
9.00;0.75;4.23;19.10;3.00;3863.63;612.00;3728.28;0.00;0.00;3863.63;0.00;404.00
10.00;0.50;4.66;19.25;2.00;1545.45;0.00;0.00;0.00;0.00;1545.45;0.00;306.00
11.00;0.75;5.24;19.06;2.00;618.18;0.00;0.00;0.00;0.00;618.18;0.00;241.00
12.00;0.25;4.18;18.84;3.00;247.27;0.00;0.00;0.00;0.00;247.27;0.00;137.00
13.00;0.75;3.89;18.57;2.00;3807.18;456.00;2241.24;0.00;0.00;3807.18;0.00;161.00
14.00;0.50;4.04;18.65;4.00;4134.83;912.00;1141.07;0.00;0.00;4134.83;0.00;127.00
15.00;1.00;4.07;18.70;1.00;4635.20;246.00;4.49;0.00;0.00;4635.20;0.00;123.00
16.00;1.00;4.02;18.69;3.00;5922.22;738.00;0.00;0.00;0.00;5922.22;0.00;161.00
17.00;1.00;3.84;18.77;3.00;6151.34;726.00;0.00;0.00;0.00;6151.34;0.00;229.00
18.00;1.00;3.74;18.85;3.00;6305.16;732.00;0.00;0.00;0.00;6305.16;0.00;465.00
19.00;1.00;3.44;18.94;4.00;6403.97;848.00;0.00;0.00;0.00;6403.97;0.00;751.00
20.00;1.00;3.23;19.04;2.00;5961.50;432.00;0.00;17493.38;0.28;23454.87;0.00;803.00
21.00;1.00;3.10;19.08;4.00;2384.60;0.00;0.00;0.00;0.00;2384.60;0.00;1011.00
22.00;1.00;2.65;18.91;2.00;953.84;0.00;0.00;0.00;0.00;953.84;0.00;532.00
23.00;1.00;2.13;18.66;3.00;4824.91;720.00;0.00;0.00;0.00;4824.91;0.00;330.00
