datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;21.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;303.00
1.00;1.00;4.00;20.53;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;236.00
2.00;1.00;4.11;20.08;4.00;0.00;0.00;0.00;5308.30;0.08;5308.30;0.00;119.00
3.00;1.00;4.14;19.64;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;197.00
4.00;1.00;4.08;19.21;3.00;5727.93;480.00;0.00;0.00;0.00;5727.93;0.00;108.00
5.00;1.00;4.04;19.14;4.00;7621.74;640.00;0.00;0.00;0.00;7621.74;0.00;781.00
6.00;1.00;4.01;19.18;4.00;8273.03;640.00;0.00;0.00;0.00;8273.03;0.00;216.00
7.00;1.00;4.06;19.25;4.00;8554.54;944.00;666.87;0.00;0.00;8554.54;0.00;211.00
8.00;1.00;3.80;19.40;2.00;8093.97;484.00;1161.39;0.00;0.00;8093.97;0.00;182.00
9.00;1.00;4.23;19.50;3.00;8006.86;642.00;1764.91;0.00;0.00;8006.86;0.00;298.00
10.00;0.75;4.66;19.66;3.00;7419.26;732.00;1987.17;0.00;0.00;7419.26;0.00;3555.00
11.00;1.00;5.24;19.80;3.00;6915.66;672.00;1804.65;0.00;0.00;6915.66;0.00;3114.00
12.00;0.50;4.18;19.92;4.00;6727.99;816.00;1585.46;0.00;0.00;6727.99;0.00;1773.00
13.00;1.00;3.89;19.99;3.00;7050.56;606.00;1142.76;0.00;0.00;7050.56;0.00;496.00
14.00;0.75;4.04;20.03;4.00;7680.60;928.00;574.79;0.00;0.00;7680.60;0.00;197.00
15.00;0.75;4.07;20.10;3.00;8047.26;720.00;2.02;0.00;0.00;8047.26;0.00;223.00
16.00;1.00;4.02;20.14;4.00;8673.14;928.00;0.00;0.00;0.00;8673.14;0.00;198.00
17.00;1.00;3.84;20.23;3.00;8826.58;684.00;0.00;0.00;0.00;8826.58;0.00;1639.00
18.00;1.00;3.74;20.30;2.00;9114.07;432.00;0.00;0.00;0.00;9114.07;0.00;1789.00
19.00;1.00;3.44;20.37;3.00;9434.35;684.00;0.00;0.00;0.00;9434.35;0.00;811.00
20.00;1.00;3.23;20.47;2.00;9522.73;484.00;0.00;0.00;0.00;9522.73;0.00;737.00
21.00;1.00;3.10;20.54;3.00;9766.82;744.00;0.00;0.00;0.00;9766.82;0.00;749.00
22.00;1.00;2.65;20.64;3.00;9769.31;738.00;0.00;0.00;0.00;9769.31;0.00;617.00
23.00;1.00;2.13;20.73;2.00;3907.72;0.00;0.00;0.00;0.00;3907.72;0.00;565.00
24.00;1.00;1.95;20.43;4.00;8218.66;640.00;0.00;0.00;0.00;8218.66;0.00;466.00
25.00;1.00;1.76;20.41;2.00;9524.96;320.00;0.00;0.00;0.00;9524.96;0.00;362.00
26.00;1.00;1.61;20.44;3.00;3809.98;0.00;0.00;0.00;0.00;3809.98;0.00;231.00
27.00;1.00;1.46;20.14;2.00;8249.54;320.00;0.00;0.00;0.00;8249.54;0.00;258.00
28.00;1.00;1.43;20.09;3.00;9786.22;480.00;0.00;0.00;0.00;9786.22;0.00;211.00
29.00;1.00;1.39;20.15;2.00;3914.49;0.00;0.00;0.00;0.00;3914.49;0.00;245.00
30.00;1.00;1.30;19.85;2.00;8270.60;320.00;0.00;0.00;0.00;8270.60;0.00;233.00
31.00;1.00;1.13;19.81;3.00;9756.04;600.00;765.41;5363.54;0.09;15119.58;0.00;317.00
32.00;1.00;1.09;19.91;2.00;9763.68;496.00;1212.31;0.00;0.00;9763.68;0.00;2547.00
33.00;1.00;1.20;20.03;3.00;9602.88;702.00;1611.68;0.00;0.00;9602.88;0.00;1562.00
34.00;1.00;1.21;20.16;3.00;9175.54;678.00;1600.07;0.00;0.00;9175.54;0.00;2647.00
35.00;1.00;1.25;20.27;2.00;9066.67;488.00;1380.96;0.00;0.00;9066.67;0.00;2279.00
36.00;1.00;1.31;20.35;3.00;9288.02;744.00;1066.56;0.00;0.00;9288.02;0.00;526.00
37.00;1.00;1.28;20.44;3.00;9417.24;612.00;767.26;0.00;0.00;9417.24;0.00;703.00
38.00;1.00;1.16;20.51;4.00;9764.66;864.00;494.76;0.00;0.00;9764.66;0.00;634.00
39.00;1.00;0.92;20.59;2.00;9972.36;432.00;2.41;0.00;0.00;9972.36;0.00;575.00
40.00;1.00;0.82;20.62;3.00;10705.17;630.00;0.00;0.00;0.00;10705.17;0.00;509.00
41.00;1.00;0.74;20.70;3.00;10920.78;726.00;0.00;0.00;0.00;10920.78;0.00;472.00
42.00;1.00;0.81;20.80;1.00;10996.96;222.00;0.00;0.00;0.00;10996.96;0.00;753.00
43.00;1.00;0.75;20.87;4.00;11335.85;936.00;0.00;0.00;0.00;11335.85;0.00;2291.00
44.00;1.00;0.94;20.99;2.00;11082.17;404.00;0.00;0.00;0.00;11082.17;0.00;493.00
45.00;1.00;0.91;21.07;4.00;10306.03;984.00;0.00;0.00;0.00;10306.03;0.00;485.00
46.00;1.00;1.04;21.14;2.00;4122.41;0.00;0.00;0.00;0.00;4122.41;0.00;613.00
47.00;1.00;1.19;20.81;3.00;1648.96;0.00;0.00;0.00;0.00;1648.96;0.00;417.00
48.00;1.00;0.98;20.37;3.00;659.59;0.00;0.00;0.00;0.00;659.59;0.00;1407.00
49.00;1.00;0.98;19.87;2.00;7156.87;320.00;0.00;0.00;0.00;7156.87;0.00;643.00
50.00;1.00;0.93;19.76;3.00;9414.29;480.00;0.00;0.00;0.00;9414.29;0.00;218.00
51.00;1.00;0.94;19.79;2.00;10203.56;320.00;0.00;0.00;0.00;10203.56;0.00;339.00
52.00;1.00;0.94;19.85;3.00;10621.78;480.00;0.00;0.00;0.00;10621.78;0.00;312.00
53.00;1.00;0.99;19.94;3.00;10711.58;480.00;0.00;0.00;0.00;10711.58;0.00;135.00
54.00;1.00;0.92;20.04;2.00;10760.21;320.00;0.00;0.00;0.00;10760.21;0.00;142.00
55.00;1.00;1.34;20.13;4.00;10923.71;816.00;294.31;0.00;0.00;10923.71;0.00;164.00
56.00;1.00;1.69;20.27;1.00;10414.74;246.00;544.41;4728.91;0.08;15143.65;0.00;1105.00
57.00;1.00;2.48;20.38;4.00;10343.85;896.00;945.68;0.00;0.00;10343.85;0.00;1165.00
58.00;1.00;3.39;20.56;3.00;9478.97;726.00;1141.63;0.00;0.00;9478.97;0.00;663.00
59.00;1.00;3.82;20.71;4.00;8899.75;864.00;1133.88;0.00;0.00;8899.75;0.00;2641.00
