datenum;active?;Tamb_degC;Tb_degC;Occupants;SpaceHeatingD_W;int_gains_W;sol_gains_W;HotWaterD_W;HotWaterTank_m3;TotalD_W;DelayedTotalD_W;ActiveLoadMatlab
0.00;1.00;3.92;22.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;618.00
1.00;1.00;4.00;21.76;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;609.00
2.00;1.00;4.11;21.52;3.00;4068.21;480.00;0.00;16782.92;0.27;20851.12;0.00;368.00
3.00;1.00;4.14;21.51;2.00;1627.28;0.00;0.00;0.00;0.00;1627.28;0.00;202.00
4.00;1.00;4.08;21.36;2.00;650.91;0.00;0.00;0.00;0.00;650.91;0.00;1001.00
5.00;1.00;4.04;21.16;3.00;260.37;0.00;0.00;0.00;0.00;260.37;0.00;530.00
6.00;1.00;4.01;20.94;3.00;4068.78;480.00;0.00;0.00;0.00;4068.78;0.00;221.00
7.00;1.00;4.06;20.94;3.00;5273.92;648.00;981.43;0.00;0.00;5273.92;0.00;143.00
8.00;0.75;3.80;21.06;1.00;5059.32;248.00;1709.20;0.00;0.00;5059.32;0.00;214.00
9.00;1.00;4.23;21.18;3.00;4836.47;708.00;2597.39;0.00;0.00;4836.47;0.00;863.00
10.00;0.50;4.66;21.36;3.00;3888.40;636.00;2924.48;0.00;0.00;3888.40;0.00;800.00
11.00;1.00;5.24;21.50;2.00;3316.36;428.00;2655.86;0.00;0.00;3316.36;0.00;1834.00
12.00;0.75;4.18;21.61;4.00;3302.66;840.00;2333.27;0.00;0.00;3302.66;0.00;1625.00
13.00;0.25;3.89;21.70;2.00;2731.20;416.00;1681.79;0.00;0.00;2731.20;0.00;411.00
14.00;0.50;4.04;21.70;3.00;3730.15;678.00;845.92;0.00;0.00;3730.15;0.00;1437.00
15.00;1.00;4.07;21.72;2.00;4629.53;456.00;2.98;0.00;0.00;4629.53;0.00;1944.00
16.00;1.00;4.02;21.74;2.00;5627.39;476.00;0.00;0.00;0.00;5627.39;0.00;552.00
17.00;0.75;3.84;21.81;2.00;6026.56;492.00;0.00;0.00;0.00;6026.56;0.00;804.00
18.00;1.00;3.74;21.89;2.00;6216.55;488.00;0.00;0.00;0.00;6216.55;0.00;742.00
19.00;1.00;3.44;21.98;3.00;6325.83;654.00;0.00;0.00;0.00;6325.83;0.00;1907.00
20.00;1.00;3.23;22.08;1.00;5359.48;236.00;0.00;0.00;0.00;5359.48;0.00;2519.00
21.00;1.00;3.10;22.11;3.00;2143.79;0.00;0.00;0.00;0.00;2143.79;0.00;958.00
22.00;1.00;2.65;21.96;2.00;857.52;0.00;0.00;0.00;0.00;857.52;0.00;853.00
